field_id,mukey,muname,compname,comppct_r,drainagecl,hzdept_r,hzdepb_r,om_r,ph1to1h2o_r,awc_r,claytotal_r,sandtotal_r,silttotal_r,dbthirdbar_r,cec7_r
FIELD_0100,2566790,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2566790,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2566790,"Divide loam, 0 to 2 percent slopes",Lehr,2,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Appam,81,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Appam,81,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Wabek,7,Excessively drained,0,13,2,7,0.13,13,67,20,1.5,12.3
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Wabek,7,Excessively drained,13,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Wabek,7,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Bowdle,4,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Lihen,4,Well drained,0,17,2,7.2,0.11,8,82,10,1.5,8.4
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Lihen,4,Well drained,17,42,2,7.2,0.12,8,82,10,1.55,8.4
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Bowdle,4,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Divide,2,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Lehr,1,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Arveson,1,Poorly drained,0,22,4,7.9,0.2,18,43.2,38.8,1.45,15.9
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Lehr,1,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Arveson,1,Poorly drained,22,34,3,7.9,0.2,18,43.2,38.8,1.4,15.8
FIELD_0100,2566792,"Appam sandy loam, 2 to 6 percent slopes",Lehr,1,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Wabek,59,Excessively drained,0,13,2,7,0.13,13,67,20,1.5,12.3
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Wabek,59,Excessively drained,13,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Wabek,59,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Appam,25,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Appam,25,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Lehr,6,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Lehr,6,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Lehr,6,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Bowdle,5,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Bowdle,5,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Ruso,2,Well drained,0,25,3,7,0.14,13,68,19,1.55,11.7
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Divide,2,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Divide,2,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Ruso,2,Well drained,25,53,2,7,0.14,12,68,20,1.55,10.8
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Divide,2,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Marysland,1,Poorly drained,0,23,6,8.2,0.21,23,39.5,37.5,1.2,20.2
FIELD_0100,2566793,"Wabek-Appam complex, 6 to 9 percent slopes",Marysland,1,Poorly drained,23,69,0.5,8.2,0.19,26,38,36,1.6,16.9
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,0,15,4,7.2,0.19,22,38,40,1.4,19.1
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,15,25,3,7.2,0.18,30,37,33,1.4,25
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Williams,45,Well drained,25,38,2,7.2,0.18,30,37,33,1.4,24.6
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Bowbells,36,Moderately well drained,0,15,4,6.7,0.18,24,28,48,1.4,20.6
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Bowbells,36,Moderately well drained,15,58,3,7,0.18,30,30,40,1.4,25
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahill,5,Well drained,0,10,1.5,7.9,0.18,28,36,36,1.4,21.4
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Hamerly,5,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahill,5,Well drained,10,60,1,8.3,0.17,28,34,38,1.45,20.3
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Hamerly,5,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahl,3,Well drained,0,14,2,7.9,0.19,24,45,31,1.45,20.1
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Zahl,3,Well drained,14,55,1,8.1,0.17,28,34,38,1.45,20.3
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Tonka,2,Poorly drained,0,18,7,7,0.23,23,24,53,1.15,19.9
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Tonka,2,Poorly drained,18,33,6.5,7,0.21,23,24,53,1.2,19.9
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Noonan,2,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Parnell,1,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2566796,"Williams-Bowbells loams, 3 to 6 percent slopes",Lehr,1,Somewhat excessively drained,28,38,1.5,7.5,0.19,24,39,37,1.4,19.1
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Vallers,47,Poorly drained,0,22,4,7.9,0.22,26,30,44,1.35,17.7
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Vallers,47,Poorly drained,22,82,2,7.9,0.17,30,33,37,1.35,19.3
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Parnell,31,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Hamerly,9,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Hamerly,9,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,0,20,3,8.2,0.13,23,39.5,37.5,1.35,16.5
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,20,30,2,8.2,0.1,26,38,36,1.4,17
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,30,56,0.5,8.2,0.1,23,39.5,37.5,1.6,13.6
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Balaton,3,Moderately well drained,0,18,3,7.6,0.18,26,41,33,1.5,21.2
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Southam,3,Very poorly drained,0,41,8,7.5,0.23,25,20.5,54.5,1.1,20.8
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Balaton,3,Moderately well drained,18,97,0.8,8.1,0.18,29,36,35,1.45,18.8
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0100,2566797,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Marysland,75,Poorly drained,0,23,5,7.9,0.21,23,40,37,1.2,18.5
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Marysland,75,Poorly drained,23,30,4,8.1,0.19,26,38,36,1.2,18.3
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Marysland,75,Poorly drained,30,69,1.25,8.2,0.17,23,40,37,1.45,15.2
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Divide,7,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Divide,7,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Divide,7,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Harriet,6,Poorly drained,0,5,2,7.5,0.22,22,34.2,43.8,1.25,18.4
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Harriet,6,Poorly drained,5,46,2,8.2,0.13,37,31.9,31.1,1.4,28.8
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Hamerly,4,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Lowe,4,Poorly drained,0,20,6,7.5,0.21,23,39.5,37.5,1.1,17
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Wyrene,4,Somewhat poorly drained,0,20,4,7.5,0.14,13,67.4,19.6,1.25,9.9
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Hamerly,4,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Lowe,4,Poorly drained,20,81,3,7.9,0.17,26,38,36,1.35,17.3
FIELD_0100,2566812,"Marysland loam, 0 to 1 percent slopes",Wyrene,4,Somewhat poorly drained,20,53,2,7.9,0.13,12,68.3,19.7,1.5,6.7
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Ustarents,65,Well drained,0,10,1,7.4,0.2,22,41.1,36.9,1.5,15.5
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Ustarents,65,Well drained,10,152,0.5,7.9,0.11,32,34.8,33.2,1.6,20.4
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Zahl,5,Well drained,0,13,2,7.2,0.19,22,41.1,36.9,1.25,18.6
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Zahill,5,Well drained,0,15,2,7.2,0.18,31,35.4,33.6,1.25,25.3
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Zahl,5,Well drained,13,51,1,7.9,0.17,30,33.5,36.5,1.4,21.7
FIELD_0100,2566825,"Ustarents loamy, canal-Water complex, 0 to 75 percent slopes",Zahill,5,Well drained,15,76,1,7.9,0.17,30,33.5,36.5,1.4,21
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Hamerly,55,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Hamerly,55,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Vallers,30,Poorly drained,0,22,4,7.9,0.22,26,30,44,1.35,17.7
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Vallers,30,Poorly drained,22,82,2,7.9,0.17,30,33,37,1.35,19.3
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Balaton,5,Moderately well drained,0,18,3,7.6,0.18,26,41,33,1.5,21.2
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Balaton,5,Moderately well drained,18,97,0.8,8.1,0.18,29,36,35,1.45,18.8
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Heil,4,Poorly drained,0,6,4.5,6.5,0.2,26,23,51,1.3,21.8
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Heil,4,Poorly drained,6,48,1,7.6,0.16,46,13,41,1.4,32.7
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Noonan,2,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Parnell,2,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Divide,2,Somewhat poorly drained,0,20,3,8.2,0.13,23,39.5,37.5,1.35,16.5
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Noonan,2,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Noonan,2,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Divide,2,Somewhat poorly drained,20,30,2,8.2,0.1,26,38,36,1.4,17
FIELD_0100,2567172,"Hamerly-Vallers loams, moderately saline, 0 to 3 percent slopes",Divide,2,Somewhat poorly drained,30,56,0.5,8.2,0.1,23,39.5,37.5,1.6,13.6
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Lehr,78,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Lehr,78,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Lehr,78,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Bowdle,9,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Bowdle,9,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Wabek,5,Excessively drained,0,13,2,7,0.13,13,67,20,1.5,12.3
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Wabek,5,Excessively drained,13,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Wabek,5,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Arnegard,3,Well drained,0,30,4.5,6.7,0.19,23,41,36,1.45,20
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Appam,3,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Appam,3,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Arnegard,3,Well drained,30,57,2.5,7,0.19,23,47,30,1.35,19.5
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Ruso,2,Well drained,0,25,3.5,6.7,0.16,14,69.6,16.4,1.35,12.6
FIELD_0100,2567174,"Lehr loam, 0 to 2 percent slopes",Ruso,2,Well drained,25,53,2,7,0.14,12,68.3,19.7,1.5,10.8
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,0,13,2,7,0.13,13,67,20,1.5,12.3
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,13,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Appam,21,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Appam,21,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Bowdle,8,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Bowdle,8,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Ruso,2,Well drained,0,25,3,7,0.14,13,68,19,1.55,11.7
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Marysland,2,Poorly drained,0,23,6,8.2,0.21,23,39.5,37.5,1.2,20.2
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Marysland,2,Poorly drained,23,69,0.5,8.2,0.19,26,38,36,1.6,16.9
FIELD_0100,2567177,"Wabek-Appam complex, 2 to 6 percent slopes",Ruso,2,Well drained,25,53,2,7,0.14,12,68,20,1.55,10.8
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,0,13,2,7,0.13,13,67,20,1.5,12.3
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,13,26,0.5,7.9,0.13,10,68,22,1.55,7.2
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Wabek,60,Excessively drained,26,200,0.25,7.9,0.03,5,91,4,1.7,3.8
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Appam,21,Somewhat excessively drained,0,15,3,6.9,0.14,12,68,20,1.55,12.1
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Appam,21,Somewhat excessively drained,15,38,2,7.6,0.14,12,75,13,1.6,11.5
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Bowdle,8,Well drained,0,20,4,6.8,0.19,19,41,40,1.4,16.7
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Bowdle,8,Well drained,20,56,2,7.1,0.19,23,28,49,1.35,19.3
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,0,15,2,7.2,0.2,19,43,38,1.5,16.3
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,15,28,1.5,7.3,0.19,20,49,31,1.4,16.9
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Lehr,4,Somewhat excessively drained,28,38,1.5,7.8,0.19,24,39,37,1.4,19.1
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,0,20,3,7.9,0.21,23,40,37,1.45,18.9
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,20,30,2,8.1,0.19,26,38,36,1.4,18.6
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Divide,3,Somewhat poorly drained,30,64,0.6,8.2,0.17,23,40,37,1.5,14.8
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Marysland,2,Poorly drained,0,23,6,8.2,0.21,23,39.5,37.5,1.2,20.2
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Ruso,2,Well drained,0,25,3,7,0.14,13,68,19,1.55,11.7
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Marysland,2,Poorly drained,23,69,0.5,8.2,0.19,26,38,36,1.6,16.9
FIELD_0100,2595638,"Wabek-Appam complex, 2 to 6 percent slopes",Ruso,2,Well drained,25,53,2,7,0.14,12,68,20,1.55,10.8
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Vallers,47,Poorly drained,0,22,4,7.9,0.22,26,30,44,1.35,17.7
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Vallers,47,Poorly drained,22,82,2,7.9,0.17,30,33,37,1.35,19.3
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Parnell,31,Very poorly drained,0,38,8,7,0.21,34,17,49,1.2,28
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Hamerly,9,Somewhat poorly drained,0,19,4,7.5,0.21,26,34,40,1.35,20.8
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Hamerly,9,Somewhat poorly drained,19,86,2,8.1,0.17,30,36,34,1.35,19.3
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,0,20,3,8.2,0.13,23,39.5,37.5,1.35,16.5
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,20,30,2,8.2,0.1,26,38,36,1.4,17
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Divide,5,Somewhat poorly drained,30,56,0.5,8.2,0.1,23,39.5,37.5,1.6,13.6
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Balaton,3,Moderately well drained,0,18,3,7.6,0.18,26,41,33,1.5,21.2
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Southam,3,Very poorly drained,0,41,8,7.5,0.23,25,20.5,54.5,1.1,20.8
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Balaton,3,Moderately well drained,18,97,0.8,8.1,0.18,29,36,35,1.45,18.8
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,0,15,4,6.6,0.19,22,38,40,1.4,18.8
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,15,20,3,7,0.2,20,40,40,1.4,17.2
FIELD_0100,2595643,"Vallers, moderately saline-Parnell complex, 0 to 1 percent slopes",Noonan,2,Moderately well drained,20,41,2,7,0.15,38,30,32,1.4,29.5
FIELD_0100,2595658,"Marysland loam, 0 to 1 percent slopes",Marysland,75,Poorly drained,0,23,5,7.9,0.21,23,40,37,1.2,18.5
